brand,name,type,country,ingredients,afterUse,price,url,match_score,matched_name
"origins","GinZing™ Refreshing Eye Cream to Brighten and Depuff","Eye Moisturizer","United States","[""Water"",""Methyl Trimethicone"",""Butylene Glycol"",""Peg-100 Stearate"",""Dimethicone"",""Cetyl Ricinoleate"",""Silica"",""Olea Europaea Fruit Oil"",""Glycerin"",""Behenyl Alcohol"",""Cucumis Sativus Fruit Extract"",""Panax Ginseng Root Extract"",""Castanea Sativa Seed Extract"",""Camellia Sinensis Leaf Extract"",""Cordyceps Sinensis Extract"",""Magnolia Officinalis Bark Extract"",""Pyrus Malus Fruit Extract"",""Scutellaria Baicalensis Root Extract"",""Pantethine"",""Panthenol"",""Caprylic/Capric Triglyceride"",""Butyrospermum Parkii Oil"",""Caffeine"",""Coleus Barbatus Root Extract"",""Yeast Extract"",""Folic Acid"",""Hydrogenated Lecithin"",""Jojoba Wax Peg-120 Esters"",""Biotin"",""Tribehenin"",""Myristyl Alcohol"",""Palmitoyl Tetrapeptide-7"",""Trehalose"",""Sodium Hyaluronate"",""Ascorbyl Tocopheryl Maleate"",""Hesperidin Methyl Chalcone"",""Sodium Sulfite"",""Sodium Metabisulfite"",""Steareth-20"",""Dipeptide-2"",""Ethylhexylglycerin"",""Carbomer"",""Tromethamine"",""Sorbic Acid"",""Chlorphenesin"",""Phenoxyethanol"",""Mica"",""Ci 77891"",""Ci 77491""]","[""Redness Reducing"",""Reduces Irritation"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Scar Healing"",""Eczema""]","£18.00","https://www.lookfantastic.com/origins-ginzing-refreshing-eye-cream-to-brighten-and-depuff-on-the-go/11789570.html","82","origins GinZing™ Refreshing Eye Cream to Brighten and Depuff"
"origins","GinZing™ Refreshing Scrub Cleanser","Exfoliator","United States","[""Water"",""Cocamidopropyl Hydroxysultaine"",""Coco-Betaine"",""Sodium Lauroyl Oat Amino Acids"",""Decyl Glucoside"",""Sodium Cocoyl Sarcosinate"",""Acrylates Copolymer"",""Copernicia Cerifera Wax"",""Jojoba Esters"",""Sodium Chloride"",""Polysorbate 20"",""Disodium Cocoyl Glutamate"",""Citrus Limon Peel Oil"",""Citrus Grandis Peel Oil"",""Mentha Viridis Leaf Oil"",""Panax Ginseng Root Extract"",""Caffeine"",""Garcinia Mangostana Peel Extract"",""Cordyceps Sinensis Extract"",""Butylene Glycol"",""Ethylhexylglycerin"",""Glycerin"",""Aloe Barbadensis Leaf Juice"",""Sodium Cocoyl Glutamate"",""Monosodium Citrate"",""Citric Acid"",""Sodium Hydroxide"",""Disodium EDTA"",""Methylchloroisothiazolinone"",""Methylisothiazolinone"",""Phenoxyethanol""]","[""Reduces Large Pores"",""Drying"",""Acne Trigger"",""Irritating"",""Eczema""]","£17.50","https://www.lookfantastic.com/origins-ginzing-refreshing-scrub-cleanser-150ml/11138333.html","83","origins GinZing™ Refreshing Scrub Cleanser"
"origins","GinZing SPF40 Energy-Boosting Tinted Moisturizer","Day Moisturizer","United States","[""Ethylhexyl Methoxycinnamate 7.5%"",""Ethylhexyl Salicylate 2%"",""Octocrylene 2%"",""Titanium Dioxide 3%"",""Water 3%"",""Butylene Glycol"",""Cetyl Alcohol"",""Neopentyl Glycol Diheptanoate"",""C12-15 Alkyl Benzoate"",""Dimethicone"",""Laureth-4"",""Polyethylene"",""Peg-100 Stearate"",""Hydrogenated Lecithin"",""Citrus Limon Peel Oil"",""Citrus Grandis Peel Oil"",""Mentha Viridis Leaf Oil"",""Citrus Aurantium Dulcis Peel Oil"",""Limonene"",""Linalool"",""Citral"",""Garcinia Mangostana Peel Extract"",""Panax Ginseng Root Extract"",""Citrus Aurantium Amara Flower Wax"",""Castanea Sativa Seed Extract"",""Psidium Guajava Fruit Extract"",""Citrus Aurantium Amara Flower Water"",""Laminaria Saccharina Extract"",""Triticum Vulgare Germ Extract"",""Adenosine Phosphate"",""Pantethine"",""Creatine"",""Hordeum Vulgare Extract"",""Folic Acid"",""Tourmaline"",""Cordyceps Sinensis Extract"",""Ethylhexylglycerin"",""Acetyl Carnitine Hcl"",""Caffeine"",""Rhodochrosite"",""Sodium Hyaluronate"",""Isopropyl Myristate"",""Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer"",""Trehalose"",""Polyglyceryl-3 Beeswax"",""Pvp"",""Squalane"",""Caprylyl Glycol"",""Tocopheryl Acetate"",""Yeast Extract"",""Isostearic Acid"",""Polymethyl Methacrylate"",""Dimethicone Silylate"",""Polyhydroxystearic Acid"",""Magnesium Ascorbyl Phosphate"",""Nylon-12"",""Xanthan Gum"",""Hexylene Glycol"",""Polysorbate 60"",""Silica"",""BHA"",""Phenoxyethanol"",""Ci 77492"",""Ci 77891""]","[""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Brightening"",""Acne Trigger"",""Irritating"",""Rosacea"",""Eczema""]","£25.00","https://www.lookfantastic.com/origins-ginzing-ulta-hydrating-energy-boosting-cream-moisturiser-50ml/12193057.html","70","origins GinZing SPF40 Energy-Boosting Tinted Moisturizer"
"origins","GinZing SPF40 Energy-Boosting Tinted Moisturizer","Day Moisturizer","United States","[""Ethylhexyl Methoxycinnamate 7.5%"",""Ethylhexyl Salicylate 2%"",""Octocrylene 2%"",""Titanium Dioxide 3%"",""Water 3%"",""Butylene Glycol"",""Cetyl Alcohol"",""Neopentyl Glycol Diheptanoate"",""C12-15 Alkyl Benzoate"",""Dimethicone"",""Laureth-4"",""Polyethylene"",""Peg-100 Stearate"",""Hydrogenated Lecithin"",""Citrus Limon Peel Oil"",""Citrus Grandis Peel Oil"",""Mentha Viridis Leaf Oil"",""Citrus Aurantium Dulcis Peel Oil"",""Limonene"",""Linalool"",""Citral"",""Garcinia Mangostana Peel Extract"",""Panax Ginseng Root Extract"",""Citrus Aurantium Amara Flower Wax"",""Castanea Sativa Seed Extract"",""Psidium Guajava Fruit Extract"",""Citrus Aurantium Amara Flower Water"",""Laminaria Saccharina Extract"",""Triticum Vulgare Germ Extract"",""Adenosine Phosphate"",""Pantethine"",""Creatine"",""Hordeum Vulgare Extract"",""Folic Acid"",""Tourmaline"",""Cordyceps Sinensis Extract"",""Ethylhexylglycerin"",""Acetyl Carnitine Hcl"",""Caffeine"",""Rhodochrosite"",""Sodium Hyaluronate"",""Isopropyl Myristate"",""Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer"",""Trehalose"",""Polyglyceryl-3 Beeswax"",""Pvp"",""Squalane"",""Caprylyl Glycol"",""Tocopheryl Acetate"",""Yeast Extract"",""Isostearic Acid"",""Polymethyl Methacrylate"",""Dimethicone Silylate"",""Polyhydroxystearic Acid"",""Magnesium Ascorbyl Phosphate"",""Nylon-12"",""Xanthan Gum"",""Hexylene Glycol"",""Polysorbate 60"",""Silica"",""BHA"",""Phenoxyethanol"",""Ci 77492"",""Ci 77891""]","[""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Brightening"",""Acne Trigger"",""Irritating"",""Rosacea"",""Eczema""]","£32.00","https://www.lookfantastic.com/origins-ginzing-energy-boosting-tinted-moisturizer-spf40-50ml/11396733.html","86","origins GinZing SPF40 Energy-Boosting Tinted Moisturizer"
"origins","GINZING™ Energy-Boosting Treatment Lotion Mist","Essence","United States","[""Water"",""Butylene Glycol"",""Alcohol Denat."",""Polysorbate 20"",""Citrus Limon Peel Oil"",""Citrus Grandis Peel Oil"",""Mentha Viridis Leaf Oil"",""Citrus Aurantium Dulcis Peel Oil"",""Limonene"",""Linalool"",""Citral"",""Bambusa Vulgaris Extract"",""Salvia Sclarea Extract"",""Saccharomyces Lysate Extract"",""Caffeine"",""Glycerin"",""Panax Ginseng Root Extract"",""Pantethine"",""Pisum Sativum Extract"",""Hamamelis Virginiana Extract"",""Sorbitol"",""Laminaria Saccharina Extract"",""Caprylyl Glycol"",""Creatine"",""Acetyl Carnitine Hcl"",""Magnesium Ascorbyl Phosphate"",""Punica Granatum Fruit Juice"",""Yeast Extract"",""Tourmaline"",""Adenosine Phosphate"",""Folic Acid"",""Glucosamine Hcl"",""Sodium Hyaluronate"",""Citric Acid"",""Sodium Benzoate"",""Hexylene Glycol"",""Tocopheryl Acetate"",""Sodium Citrate"",""Disodium EDTA"",""Phenoxyethanol""]","[""Hydrating"",""Redness Reducing"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Brightening"",""Drying"",""Irritating""]","£18.50","https://www.lookfantastic.com/origins-ginzing-energy-boosting-treatment-lotion-mist-150ml/11273881.html","87","origins GINZING™ Energy-Boosting Treatment Lotion Mist"
"","Origins Modern Friction™ Exfoliator 75ml","Exfoliator","","[]","[]","£27.00","https://www.lookfantastic.com/origins-modern-friction-exfoliator-75ml/11396728.html","59","UNMATCHED"
"origins","Retexturizing Mask With Rose Clay","Wet Mask","United States","[""Water"",""Butylene Glycol"",""Kaolin"",""Montmorillonite"",""Polysorbate 20"",""Jojoba Esters"",""Peg-100 Stearate"",""Bentonite"",""Glycerin"",""Citrus Grandis Peel Oil"",""Lavandula Angustifolia Oil"",""Pelargonium Graveolens Flower Oil"",""Amyris Balsamifera Bark Oil"",""Salvia Sclarea Oil"",""Anthemis Nobilis Flower Oil"",""Rosa Centifolia Flower Extract"",""Limonene"",""Linalool"",""Geraniol"",""Epilobium Angustifolium Flower/Leaf/Stem Extract"",""Castanea Sativa Seed Extract"",""Albizia Julibrissin Bark Extract"",""Lecithin"",""Ethylhexylglycerin"",""Caprylyl Glycol"",""Propylene Glycol Laurate"",""Propylene Glycol Stearate"",""Peg-150 Distearate"",""Hypnea Musciformis Extract"",""Gelidiella Acerosa Extract"",""Simethicone"",""Sodium Hyaluronate"",""Sorbitan Laurate"",""Hexylene Glycol"",""Dehydroacetic Acid"",""Xanthan Gum"",""Trisodium EDTA"",""Phenoxyethanol"",""Ci 77891"",""Ci 77492""]","[""Acne Trigger""]","£22.00","https://www.lookfantastic.com/origins-original-skin-retexturizing-mask-with-rose-clay-75ml/12013397.html","79","origins Retexturizing Mask With Rose Clay"
"origins","10 Minute Mask To Rescue Problem Skin","Wet Mask","United States","[""Water"",""Cetyl Esters"",""Zinc Oxide"",""Titanium Dioxide"",""Cetyl Alcohol"",""Cetearyl Alcohol"",""Glycerin"",""Glyceryl Stearate"",""Peg-100 Stearate"",""Camphor"",""Ceteareth-20"",""Salicylic Acid"",""Colloidal Sulfur"",""Butylene Glycol"",""Bentonite"",""Caprylyl Glycol"",""Hexylene Glycol"",""Phenoxyethanol""]","[""Good For Oily Skin"",""Reduces Large Pores"",""Acne Fighting"",""Brightening"",""Drying"",""Acne Trigger"",""Irritating"",""Rosacea"",""Eczema""]","£22.00","https://www.lookfantastic.com/origins-out-of-trouble-10-minute-mask-to-rescue-problem-skin-75ml/12013398.html","73","origins 10 Minute Mask To Rescue Problem Skin"
"origins","Plantscription™ Anti-Aging Power Serum","Serum","United States","[""Water"",""Butylene Glycol"",""Dimethicone"",""Jojoba Esters"",""Glycerin"",""Rosa Damascena Flower Oil"",""Lavandula Angustifolia Oil"",""Pelargonium Graveolens Flower Oil"",""Illicium Verum Fruit/Seed Oil"",""Citrus Aurantium Bergamia Fruit Oil"",""Carthamus Tinctorius Seed Oil"",""Myristica Fragrans Kernel Oil"",""Citrus Aurantium Dulcis Peel Oil"",""Citrus Nobilis Peel Oil"",""Citrus Limon Peel Oil"",""Litsea Cubeba Fruit Oil"",""Hibiscus Abelmoschus Extract"",""Limonene"",""Linalool"",""Geraniol"",""Citronellol"",""Sigesbeckia Orientalis Extract"",""Prunus Amygdalus Dulcis Seed Extract"",""Anogeissus Leiocarpus Bark Extract"",""Pisum Sativum Extract"",""Bambusa Vulgaris Extract"",""Crithmum Maritimum Extract"",""Centaurium Erythraea Extract"",""Laminaria Digitata Extract"",""Coffea Arabica Seed Extract"",""Rosmarinus Officinalis Leaf Extract"",""Rubus Idaeus Leaf Extract"",""Polymethylsilsesquioxane"",""Cucumis Sativus Fruit Extract"",""Pyrus Malus Fruit Extract"",""Commiphora Mukul Resin Extract"",""Scutellaria Baicalensis Root Extract"",""Dicaprylyl Carbonate"",""Acetyl Hexapeptide-8"",""Caffeine"",""Phytosphingosine"",""Sodium Hyaluronate"",""Lecithin"",""Methyl Trimethicone"",""Glucosamine Hcl"",""Hydrogenated Vegetable Oil"",""Hydrolyzed Algin"",""Micrococcus Lysate"",""Carbomer"",""Caprylic/Capric Triglyceride"",""Ammonium Acryloyldimethyltaurate/Vp Copolymer"",""Caprylyl Glycol"",""Ascorbyl Tetraisopalmitate"",""Polysilicone-11"",""Tromethamine"",""Sodium Phytate"",""Hexylene Glycol"",""Silica"",""Phenoxyethanol""]","[""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Scar Healing"",""Acne Trigger"",""Eczema""]","£65.00","https://www.lookfantastic.com/origins-plantscription-anti-aging-power-serum-50ml/11699768.html","90","origins Plantscription™ Anti-Aging Power Serum"
"","OSKIA Floral Water Toner 150ml","Toner","","[]","[]","£56.00","https://www.lookfantastic.com/oskia-floral-water-toner/12039716.html","68","UNMATCHED"
"","OSKIA Floral Water Toner 30ml","Toner","","[]","[]","£14.00","https://www.lookfantastic.com/oskia-floral-water-toner-30ml/12039717.html","67","UNMATCHED"
"","OSKIA Micro Exfoliating Balm - 50ml","Balm","","[]","[]","£52.00","https://www.lookfantastic.com/oskia-micro-exfoliating-balm-50ml/10538952.html","68","UNMATCHED"
"","OSKIA Renaissance Cleansing Gel (100ml)","Cleanser","","[]","[]","£35.00","https://www.lookfantastic.com/oskia-renaissance-cleansing-gel-100ml/10960901.html","65","UNMATCHED"
"oskia","Renaissance Mask","Wet Mask","England","[""Glycerin"",""Water"",""Cetearyl Olivate"",""Sorbitan Olivate"",""Lactic Acid"",""Sodium Lactate"",""Dimethyl Sulfone"",""Ribose"",""Citrus Limon Fruit Extract"",""Carica Papaya Fruit Extract"",""Vitis Vinifera Fruit Extract"",""Passiflora Quadrangularis Fruit Extract"",""Ananas Sativus Fruit Extract"",""Petasites Japonicus Root Extract"",""Lepidium Sativum Sprout Extract"",""Rhodinols"",""Alpha-Glucan Oligosaccharide"",""Inulin"",""Dehydroacetic Acid"",""Lecithin"",""Juniperus Mexicana Wood Oil"",""Cymbopogon Martini Oil"",""Alcohol Denat."",""Xanthan Gum"",""Cinnamomum Camphora Linalooliferum Wood Oil"",""Pelargonium Graveolens Oil"",""Eugenia Caryophyllus Bud Oil"",""Anthemis Nobilis Flower Oil"",""Potassium Sorbate"",""Rosa Damascena Flower Oil"",""Maltodextrin"",""Phenoxyethanol"",""Benzyl Alcohol"",""Citronellol"",""Geraniol"",""Linalool"",""Eugenol"",""Ci 77491""]","[""Reduces Large Pores"",""Anti-Aging"",""Drying"",""Irritating"",""Rosacea"",""Eczema""]","£60.00","https://www.lookfantastic.com/oskia-renaissance-mask-50ml/10539055.html","74","oskia Renaissance Mask"
"","OSKIA SPF Vitamin Mist 100ml","Mist","","[]","[]","£46.00","https://www.lookfantastic.com/oskia-spf-vitamin-mist-100ml/12190875.html","65","UNMATCHED"
"nuxe","Super Serum [10]","Serum","France","[""Water"",""Glycerin"",""Caprylic/Capric Triglyceride"",""Betaine"",""Propanediol"",""Niacinamide"",""Pentylene Glycol"",""1"",""2-Hexanediol"",""Coco-Caprylate"",""Ricinus Communis Seed Oil"",""Leontopodium Alpinum Callus Culture Extract"",""Carbomer"",""Caprylyl Glycol"",""Parfum"",""Citric Acid"",""Sodium Hydroxide"",""Hyaluronic Acid"",""Trisodium Ethylenediamine Disuccinate"",""Sodium Hyaluronate"",""Passiflora Incarnata Extract"",""Alcaligenes Polysaccharides"",""Benzyl Alcohol"",""Xanthan Gum"",""Dehydroacetic Acid""]","[""Good For Oily Skin"",""Redness Reducing"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Scar Healing"",""Acne Fighting"",""Brightening"",""Drying"",""Irritating""]","£90.00","https://www.lookfantastic.com/oskia-super-16-serum-30ml/10983981.html","72","nuxe Super Serum [10]"
"fresh","Milk Body Cleanser","Bath & Body","United States","[""Water"",""Disodium Cocoyl Glutamate"",""Coco-Betaine"",""Glycerin"",""Sodium Cocoyl Isethionate"",""Citric Acid"",""Decyl Glucoside"",""Sodium Citrate"",""Cetearyl Alcohol"",""Butyrospermum Parkii Butter"",""Olea Europaea Fruit Oil"",""Centella Asiatica Extract"",""Linum Usitatissimum Seed Extract"",""Linum Usitatissimum Seed Oil"",""Hydrolyzed Rice Bran Protein"",""Tocopherol"",""Parfum"",""Sodium Chloride"",""Xanthan Gum"",""Carrageenan"",""Caprylyl Glycol"",""Coconut Acid"",""Guar Hydroxypropyltrimonium Chloride"",""Niacinamide"",""Sodium Hyaluronate"",""Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate"",""Potassium Sorbate"",""Sodium Benzoate"",""Sorbic Acid""]","[""Good For Oily Skin"",""Redness Reducing"",""Reduces Large Pores"",""Anti-Aging"",""Scar Healing"",""Acne Fighting"",""Brightening"",""Drying"",""Acne Trigger"",""Irritating"",""Eczema""]","£24.00","https://www.lookfantastic.com/ouai-body-cleanser-300ml/12338031.html","71","fresh Milk Body Cleanser"
"","Pai Lotus and Orange Blossom BioAffinity Toner 50ml","Toner","","[]","[]","£30.00","https://www.lookfantastic.com/pai-lotus-and-orange-blossom-bioaffinity-skin-tonic-50ml/10528442.html","64","UNMATCHED"
"","Pai Skincare Back to Life Hydration Serum 30ml","Serum","","[]","[]","£42.00","https://www.lookfantastic.com/pai-skincare-back-to-life-hydration-serum-30ml/11683816.html","60","UNMATCHED"
"","Pai Skincare Chamomile and Rosehip Calming Day Cream 50ml","Moisturiser","","[]","[]","£38.00","https://www.lookfantastic.com/pai-skincare-chamomile-and-rosehip-calming-day-cream-50ml/10877640.html","60","UNMATCHED"
"","Pai Skincare Gentle Genius Camellia and Bergamot Body Wash 200ml","Body Wash","","[]","[]","£18.00","https://www.lookfantastic.com/pai-skincare-gentle-genius-camellia-and-bergamot-body-wash-200ml/11591486.html","52","UNMATCHED"
"","Pai Skincare Instant Calm Redness Serum Sea Aster and Wild Oat 30ml","Serum","","[]","[]","£46.00","https://www.lookfantastic.com/pai-skincare-instant-calm-redness-serum-sea-aster-and-wild-oat-30ml/11027650.html","60","UNMATCHED"
"","Pai Skincare Light Work Rosehip Cleansing Oil 145ml","Cleanser","","[]","[]","£36.00","https://www.lookfantastic.com/pai-skincare-light-work-rosehip-cleansing-oil-145ml/12074886.html","64","UNMATCHED"
"","Pai Skincare Rice Plant and Rosemary BioAffinity Skin Tonic 50ml","Toner","","[]","[]","£30.00","https://www.lookfantastic.com/pai-skincare-rice-plant-and-rosemary-bioaffinity-skin-tonic-50ml/10528444.html","52","UNMATCHED"
"","Pai Skincare Rosehip BioRegenerate Oil 30ml","Oil","","[]","[]","£24.00","https://www.lookfantastic.com/pai-skincare-rosehip-bioregenerate-oil-30ml/10528440.html","66","UNMATCHED"
"","Perricone MD Cold Plasma Plus Eye Cream 15ml","Eye Care","","[]","[]","£80.00","https://www.lookfantastic.com/perricone-md-cold-plasma-plus-eye-cream-15ml/11648204.html","68","UNMATCHED"
"perricone md","Essential Fx Acyl-Glutathione Eyelid Lift Serum","Eye Moisturizer","United States","[""Water"",""Propanediol"",""Pantethine"",""Glycerin"",""Ascorbyl Tetraisopalmitate"",""S-Palmitoylglutathione"",""Dimethyl Mea"",""Palmitoyl Tripeptide-38"",""Acetyl Tyrosine"",""Avena Sativa Kernel Extract"",""Xanthan Gum"",""Macadamia Ternifolia Seed Oil"",""Linum Usitatissimum Seed Oil"",""Salvia Hispanica Seed Oil"",""Silica Cetyl Silylate"",""Ethylhexylglycerin"",""Sodium Hyaluronate"",""Helianthus Annuus Seed Oil"",""Rosmarinus Officinalis Leaf Extract"",""Tetrasodium Glutamate Diacetate"",""Acrylates/C10-30 Alkyl Acrylate Crosspolymer"",""Caprylyl Glycol"",""Hydroxypropyl Cyclodextrin"",""Phenoxyethanol"",""Silica"",""Ci 77891"",""Ci 77491""]","[""Redness Reducing"",""Skin Texture"",""Anti-Aging"",""Dark Spots"",""Eczema""]","£89.00","https://www.lookfantastic.com/perricone-md-essential-fx-acyl-glutathione-eyelid-lift-serum/11833577.html","88","perricone md Essential Fx Acyl-Glutathione Eyelid Lift Serum"
"","Pestle & Mortar Balance Facial Spritz","Mist","","[]","[]","£28.00","https://www.lookfantastic.com/pestle-mortar-balance-facial-spritz/11887746.html","67","UNMATCHED"
"","Peter Thomas Roth Cucumber Gel Mask 14ml","Mask","","[]","[]","£6.72","https://www.lookfantastic.com/peter-thomas-roth-cucumber-gel-mask-14ml/11509393.html","62","UNMATCHED"
"","Peter Thomas Roth Cucumber Gel Mask 150ml","Mask","","[]","[]","£41.60","https://www.lookfantastic.com/peter-thomas-roth-cucumber-gel-mask-150ml/10365298.html","61","UNMATCHED"
"","Peter Thomas Roth Cucumber Hydra-Gel Eye Masks 60 masks","Mask","","[]","[]","£41.00","https://www.lookfantastic.com/peter-thomas-roth-cucumber-hydra-gel-eye-masks-60-masks/11381908.html","63","UNMATCHED"
"","Peter Thomas Roth FirmX Peeling Gel 100ml","Peel","","[]","[]","£40.00","https://www.lookfantastic.com/peter-thomas-roth-firmx-peeling-gel-100ml/11289133.html","59","UNMATCHED"
"simplified skin","Glycolic Acid Toner 8%","Exfoliator","United States","[""Water"",""Glycerin"",""Butylene Glycol"",""Sodium PCA"",""Glycolic Acid"",""Sodium Hydroxide"",""Aloe Barbadensis Leaf Juice"",""Centella Asiatica Extract"",""Chamomilla Recutita Flower Extract"",""Rosmarinus Officinalis Leaf Extract"",""Propanediol"",""Ethylhexylglycerin"",""Potassium Sorbate"",""Parfum"",""Polysorbate 20"",""Peg-40 Castor Oil""]","[""Good For Oily Skin"",""Redness Reducing"",""Reduces Irritation"",""Skin Texture"",""Reduces Large Pores"",""Anti-Aging"",""Dark Spots"",""Brightening"",""Drying"",""Irritating"",""Rosacea""]","£34.00","https://www.lookfantastic.com/peter-thomas-roth-glycolic-acid-8-toner/11520699.html","70","simplified skin Glycolic Acid Toner 8%"
"","Peter Thomas Roth Oiless Oil 100% Purified Squalane","Oil","","[]","[]","£32.00","https://www.lookfantastic.com/peter-thomas-roth-oiless-oil-100-purified-squalane/10831388.html","56","UNMATCHED"
"","Peter Thomas Roth Peptide 21 Amino Acid Exfoliating Peel Pads - 60 Pads","Peel","","[]","[]","£41.60","https://www.lookfantastic.com/peter-thomas-roth-peptide-21-amino-acid-exfoliating-peel-pads-60-pads/12128571.html","58","UNMATCHED"
"","Peter Thomas Roth Pumpkin Enzyme Mask 150ml","Mask","","[]","[]","£50.00","https://www.lookfantastic.com/peter-thomas-roth-pumpkin-enzyme-mask-150ml/11030448.html","65","UNMATCHED"
